latitude,longitude,altitude,date
48.862444,2.335814,-213.9,2009-04-27 13:21:24
48.862363,2.335874,-355.97,2009-04-27 13:21:27
48.862272,2.335927,102.9,2009-04-27 13:21:30
48.86218,2.335983,17.48,2009-04-27 13:21:35
48.862119,2.336079,46.39,2009-04-27 13:21:40
48.862141,2.336087,-31.53,2009-04-27 13:21:45
48.862176,2.336046,-157.74,2009-04-27 13:21:50
48.862215,2.33597,-329.99,2009-04-27 13:21:55
48.862218,2.335932,-139.47,2009-04-27 13:22:00
48.862246,2.33591,-37.53,2009-04-27 13:22:05
48.862246,2.33591,-328.41,2009-04-27 13:22:08
48.862247,2.335913,-2.94,2009-04-27 13:22:10
48.862245,2.33594,-51.32,2009-04-27 13:22:15
48.862245,2.33594,-428.51,2009-04-27 13:22:18
48.862253,2.335932,-346.25,2009-04-27 13:22:20
48.862257,2.335919,-6.19,2009-04-27 13:22:25
48.862257,2.335919,-184.49,2009-04-27 13:22:28
48.86225,2.335918,-290.58,2009-04-27 13:22:30
48.862249,2.335954,-102.69,2009-04-27 13:22:35
48.86224,2.336067,-64.32,2009-04-27 13:22:40
48.862224,2.336146,-218.22,2009-04-27 13:22:45
48.862219,2.336207,100.18,2009-04-27 13:22:50
48.86217,2.336274,36.16,2009-04-27 13:22:55
48.86213,2.336313,-39.17,2009-04-27 13:23:00
48.862084,2.33632,-72.11,2009-04-27 13:23:05
48.862042,2.336329,-95.69,2009-04-27 13:23:10
48.862027,2.336349,-203.68,2009-04-27 13:23:15
48.86203,2.33634,-155.28,2009-04-27 13:23:20
48.861994,2.336389,128.23,2009-04-27 13:23:25
48.86199,2.336432,143.08,2009-04-27 13:23:30
48.861981,2.336501,545.12,2009-04-27 13:23:35
48.861981,2.336498,500.5,2009-04-27 13:23:40
48.861985,2.336502,382.69,2009-04-27 13:23:45
48.861985,2.336502,-77.2,2009-04-27 13:23:48
48.861985,2.336508,-120.41,2009-04-27 13:23:50
48.861977,2.336608,53.37,2009-04-27 13:23:55
48.861964,2.336708,-377.34,2009-04-27 13:24:00
48.861904,2.336819,128.43,2009-04-27 13:24:05
48.861876,2.336936,-328.1,2009-04-27 13:24:10
48.861878,2.336971,93.08,2009-04-27 13:24:15
48.861878,2.336971,531.27,2009-04-27 13:24:18
48.861881,2.336979,202.99,2009-04-27 13:24:20
48.86188,2.337093,-254.58,2009-04-27 13:24:25
48.861888,2.337171,-87.25,2009-04-27 13:24:30
48.861892,2.337202,-69.34,2009-04-27 13:24:35
48.861892,2.337202,-203.82,2009-04-27 13:24:38
48.861895,2.337207,-59.47,2009-04-27 13:24:40
48.861916,2.337211,-273.84,2009-04-27 13:24:45
48.861946,2.337218,-311.94,2009-04-27 13:24:50
48.86193,2.337252,11.75,2009-04-27 13:24:55
48.86193,2.337252,66.88,2009-04-27 13:24:58
48.861931,2.337256,480.66,2009-04-27 13:25:00
48.861924,2.337266,-350.82,2009-04-27 13:25:05
48.861908,2.337273,60.85,2009-04-27 13:25:10
48.861861,2.337281,-83.36,2009-04-27 13:25:15
48.861841,2.337296,4.06,2009-04-27 13:25:20
48.86184,2.337309,-247.22,2009-04-27 13:25:25
48.86184,2.337364,32.4,2009-04-27 13:25:30
48.861817,2.337435,-67.73,2009-04-27 13:25:35
48.861827,2.337474,-216.54,2009-04-27 13:25:40
48.861862,2.337505,85.68,2009-04-27 13:25:45
48.861881,2.337558,-186.87,2009-04-27 13:25:50
48.861887,2.337587,-211.26,2009-04-27 13:25:55
48.861887,2.337587,26.85,2009-04-27 13:25:58
48.861879,2.337592,-69.03,2009-04-27 13:26:00
48.861857,2.337676,-151.9,2009-04-27 13:26:05
48.861814,2.337732,-60.21,2009-04-27 13:26:10
48.861814,2.337869,-267.38,2009-04-27 13:26:15
48.861821,2.337923,173.91,2009-04-27 13:26:20
48.861846,2.337971,27.33,2009-04-27 13:26:25
48.861846,2.337971,229.79,2009-04-27 13:26:28
48.861854,2.337975,-344.82,2009-04-27 13:26:30
48.861886,2.337879,122.86,2009-04-27 13:26:35
48.861923,2.337814,172.69,2009-04-27 13:26:40
48.861949,2.337742,-13.46,2009-04-27 13:26:45
48.861968,2.337658,236.49,2009-04-27 13:26:50
48.861934,2.337622,-26.09,2009-04-27 13:26:55
48.861895,2.337586,-950.17,2009-04-27 13:27:00
48.861844,2.337586,325.43,2009-04-27 13:27:05
48.86178,2.337583,-328.05,2009-04-27 13:27:10
48.861668,2.337528,33.3,2009-04-27 13:27:15
48.861578,2.33751,193.55,2009-04-27 13:27:16
48.861483,2.337459,-66.48,2009-04-27 13:27:21
48.861373,2.337469,103.56,2009-04-27 13:27:24
48.861402,2.337336,-12.45,2009-04-27 13:27:27
48.861436,2.337203,266.09,2009-04-27 13:27:31
48.861421,2.337156,290.69,2009-04-27 13:27:36
48.861337,2.337228,-11.57,2009-04-27 13:27:41
48.861316,2.337286,92.83,2009-04-27 13:27:46
48.861346,2.337294,165.02,2009-04-27 13:27:51
48.861353,2.337303,177.35,2009-04-27 13:27:56
48.86135,2.337333,35.06,2009-04-27 13:28:01
48.861384,2.337203,228.84,2009-04-27 13:28:05
48.861384,2.337252,-252.44,2009-04-27 13:28:10
48.861349,2.33726,-83.91,2009-04-27 13:28:15
48.861347,2.337261,679.26,2009-04-27 13:28:20
48.861347,2.337261,-166.05,2009-04-27 13:28:23
48.861353,2.337267,176.79,2009-04-27 13:28:25
48.861354,2.337253,-136.28,2009-04-27 13:28:30
48.861306,2.337163,-42.27,2009-04-27 13:28:35
48.861196,2.337156,-220.66,2009-04-27 13:28:39
48.861157,2.337334,96.76,2009-04-27 13:28:42
48.861194,2.337462,-285.66,2009-04-27 13:28:47
48.861229,2.337542,326.43,2009-04-27 13:28:52
48.861242,2.337659,-184.92,2009-04-27 13:28:57
48.861284,2.337747,-118.15,2009-04-27 13:29:02
48.861344,2.337725,106.33,2009-04-27 13:29:07
48.861359,2.337737,-180.09,2009-04-27 13:29:12
48.861454,2.337733,268.48,2009-04-27 13:29:17
48.86157,2.337681,207.72,2009-04-27 13:29:21
48.861683,2.337621,5.44,2009-04-27 13:29:24
48.86176,2.337601,-183.58,2009-04-27 13:29:29
48.86176,2.337568,24.31,2009-04-27 13:29:34
48.861735,2.337646,-320.65,2009-04-27 13:29:39
48.86169,2.33767,169.27,2009-04-27 13:29:44
48.861645,2.337646,500.08,2009-04-27 13:29:49
48.86161,2.337694,-52.42,2009-04-27 13:29:54
48.86161,2.337694,104.37,2009-04-27 13:29:57
48.861612,2.337695,163.06,2009-04-27 13:29:59
48.861516,2.337634,-272.37,2009-04-27 13:30:03
48.861399,2.337538,314.89,2009-04-27 13:30:06
48.861282,2.337499,176.42,2009-04-27 13:30:09
48.861189,2.337546,-90.05,2009-04-27 13:30:13
48.861121,2.337584,114.25,2009-04-27 13:30:18
48.861034,2.337649,14.91,2009-04-27 13:30:23
48.860983,2.337695,-528.00,2009-04-27 13:30:28
48.860949,2.337639,-248.82,2009-04-27 13:30:33
48.860913,2.337555,-66.07,2009-04-27 13:30:38
48.860906,2.337423,-168.42,2009-04-27 13:30:43
48.860849,2.337399,350.16,2009-04-27 13:30:48
48.86092,2.337316,-22.71,2009-04-27 13:30:53
48.860937,2.337299,-148.31,2009-04-27 13:30:58
48.860907,2.33729,-301.27,2009-04-27 13:31:03
48.860885,2.337574,-195.03,2009-04-27 13:38:33
48.860888,2.337748,-96.48,2009-04-27 13:38:37
48.860928,2.337883,66.06,2009-04-27 13:38:41
48.860962,2.337827,363.14,2009-04-27 13:38:46
48.860968,2.337776,34.64,2009-04-27 13:38:51
48.860978,2.337711,-272.92,2009-04-27 13:38:56
48.860991,2.337641,195.03,2009-04-27 13:39:01
48.861003,2.337555,-183.83,2009-04-27 13:39:06
48.860987,2.337584,-12.95,2009-04-27 13:39:11
48.860949,2.33759,-79.76,2009-04-27 13:39:16
48.862942,2.337879,236.03,2009-04-27 13:39:47
48.862929,2.337888,-350.39,2009-04-27 13:39:52
48.86054,2.336676,483.53,2009-04-27 13:41:33
48.861236,2.336322,661.45,2009-04-27 13:41:41
48.861165,2.336426,-85.45,2009-04-27 13:41:44
48.861082,2.336415,339.45,2009-04-27 13:41:49
48.861071,2.336407,-305.61,2009-04-27 13:41:54
48.861063,2.336397,76.12,2009-04-27 13:41:59
48.861042,2.336256,-373.78,2009-04-27 13:42:04
48.86119,2.336035,76.16,2009-04-27 13:42:07
48.861212,2.335921,152.69,2009-04-27 13:42:12
48.861192,2.335884,362.95,2009-04-27 13:42:17
48.861192,2.335884,-238.88,2009-04-27 13:42:20
48.861196,2.335883,55.94,2009-04-27 13:42:22
48.861138,2.335973,-124.45,2009-04-27 13:42:24
48.861146,2.33602,454.22,2009-04-27 13:42:27
48.861111,2.336084,-381.5,2009-04-27 13:42:30
48.861077,2.336129,-127.37,2009-04-27 13:42:32
48.861107,2.336109,-129.05,2009-04-27 13:42:37
48.861107,2.336129,54.03,2009-04-27 13:42:42
48.861111,2.336118,315.75,2009-04-27 13:42:47
48.861122,2.336096,-15.8,2009-04-27 13:42:52
48.861126,2.336083,-8.68,2009-04-27 13:42:57
48.861167,2.336075,-200.59,2009-04-27 13:43:02
48.861243,2.336079,357.47,2009-04-27 13:43:07
48.861274,2.336087,-682.05,2009-04-27 13:43:12
48.861103,2.336092,35.74,2009-04-27 13:49:41
48.86113,2.336103,-147.63,2009-04-27 13:49:42
48.861175,2.336106,-311.18,2009-04-27 13:49:47
48.861142,2.335997,142.51,2009-04-27 13:49:52
48.861096,2.336,134.13,2009-04-27 13:49:57
48.861084,2.336056,326.08,2009-04-27 13:50:02
48.861108,2.336064,151.06,2009-04-27 13:50:07
48.861098,2.336034,19.14,2009-04-27 13:50:12
48.861042,2.335952,-363.83,2009-04-27 13:50:16
48.861019,2.335925,-206.82,2009-04-27 13:50:21
48.86098,2.335916,-111.11,2009-04-27 13:50:26
48.86098,2.335911,132.35,2009-04-27 13:50:31
48.860984,2.335912,-102.86,2009-04-27 13:50:36
48.860984,2.335912,135.05,2009-04-27 13:50:39
48.860983,2.335913,-22.33,2009-04-27 13:50:41
48.860992,2.335882,-388.27,2009-04-27 13:50:46
48.860955,2.335899,-188.83,2009-04-27 13:50:51
48.860955,2.335899,160.86,2009-04-27 13:50:54
48.860958,2.335899,-395.95,2009-04-27 13:50:56
48.860969,2.335899,-70.53,2009-04-27 13:51:01
48.860946,2.335881,-263.5,2009-04-27 13:51:06
48.860943,2.335894,-389.52,2009-04-27 13:51:11
48.860951,2.335917,-265.73,2009-04-27 13:51:16
48.860955,2.335924,58.25,2009-04-27 13:51:21
48.860958,2.33592,160.27,2009-04-27 13:51:26
48.860959,2.335914,330.62,2009-04-27 13:51:31
48.860959,2.335914,-188.33,2009-04-27 13:51:34
48.860959,2.335922,-58.27,2009-04-27 13:51:36
48.86096,2.335912,238.45,2009-04-27 13:51:41
48.860966,2.335848,111.07,2009-04-27 13:51:46
48.861003,2.335794,-493.86,2009-04-27 13:51:51
48.861052,2.335716,54.2,2009-04-27 13:51:56
48.861098,2.335639,-295.23,2009-04-27 13:52:01
48.861119,2.335547,118.12,2009-04-27 13:52:06
48.861151,2.335501,269.2,2009-04-27 13:52:11
48.861173,2.335426,109.59,2009-04-27 13:52:16
48.861198,2.335369,199.48,2009-04-27 13:52:21
48.861199,2.335277,216.35,2009-04-27 13:52:26
48.861233,2.335183,586.06,2009-04-27 13:52:31
48.861231,2.335152,-149.43,2009-04-27 13:52:36
48.861248,2.33509,-84.46,2009-04-27 13:52:41
48.861247,2.335038,-212.18,2009-04-27 13:52:46
48.861231,2.335045,-23.99,2009-04-27 13:52:51
48.861223,2.335015,-41.95,2009-04-27 13:52:56
48.861244,2.334971,-112.58,2009-04-27 13:53:01
48.861305,2.33489,-504.35,2009-04-27 13:53:06
48.861344,2.334822,9.13,2009-04-27 13:53:11
48.861357,2.334802,128.41,2009-04-27 13:53:16
48.861294,2.334808,180.3,2009-04-27 13:53:21
48.861299,2.33482,191.46,2009-04-27 13:53:26
48.861329,2.334854,-189.3,2009-04-27 13:53:31
48.861351,2.334881,698.32,2009-04-27 13:53:36
48.86139,2.334906,446.46,2009-04-27 13:53:41
48.861439,2.334925,257.77,2009-04-27 13:53:46
48.861438,2.335029,348.88,2009-04-27 13:53:51
48.861458,2.335068,-365.51,2009-04-27 13:53:56
48.86151,2.335075,-41.4,2009-04-27 13:54:01
48.861512,2.335093,117.15,2009-04-27 13:54:06
48.861544,2.335138,54.67,2009-04-27 13:54:11
48.861577,2.335154,194.89,2009-04-27 13:54:16
48.861578,2.335141,281.76,2009-04-27 13:54:21
48.861573,2.335129,77.99,2009-04-27 13:54:26
48.861575,2.335129,-250.42,2009-04-27 13:54:31
48.861576,2.335127,312.12,2009-04-27 13:54:36
48.861576,2.335127,-149.92,2009-04-27 13:54:39
48.861582,2.335119,-7.8,2009-04-27 13:54:41
48.861627,2.334981,-232.8,2009-04-27 13:54:46
48.861641,2.334905,-134.95,2009-04-27 13:54:51
48.861649,2.334816,173.36,2009-04-27 13:54:56
48.861667,2.334693,-254.74,2009-04-27 13:55:01
48.861698,2.334599,14.72,2009-04-27 13:55:06
48.861715,2.334555,350.28,2009-04-27 13:55:11
48.861727,2.33457,-89.5,2009-04-27 13:55:16
48.861735,2.334521,-407.43,2009-04-27 13:55:21
48.861765,2.334469,155.83,2009-04-27 13:55:26
48.861817,2.334445,-100.61,2009-04-27 13:55:31
48.861849,2.334399,357.45,2009-04-27 13:55:36
48.861887,2.334336,192.2,2009-04-27 13:55:41
48.861907,2.3343,-139.33,2009-04-27 13:55:46
48.861907,2.3343,38.95,2009-04-27 13:55:49
48.861915,2.334298,542.52,2009-04-27 13:55:51
48.861949,2.334334,-172.35,2009-04-27 13:55:56
48.861983,2.334395,-47.66,2009-04-27 13:56:01
48.862018,2.334477,-100.5,2009-04-27 13:56:06
48.862049,2.334488,225.45,2009-04-27 13:56:11
48.862095,2.334557,-234.34,2009-04-27 13:56:16
48.862165,2.334612,-6.59,2009-04-27 13:56:21
48.862227,2.334658,275.42,2009-04-27 13:56:26
48.862298,2.334672,41.88,2009-04-27 13:56:31
48.862355,2.334687,272.05,2009-04-27 13:56:36
48.862399,2.334685,-119.99,2009-04-27 13:56:41
48.862443,2.33465,143.29,2009-04-27 13:56:46
48.862467,2.334595,-227.15,2009-04-27 13:56:51
48.862485,2.334529,-365.68,2009-04-27 13:56:56
48.86252,2.33445,112.08,2009-04-27 13:57:01
48.862559,2.334384,-218.51,2009-04-27 13:57:06
48.862574,2.334293,231.92,2009-04-27 13:57:11
48.862609,2.334192,-258.54,2009-04-27 13:57:16
48.862636,2.334128,-269.00,2009-04-27 13:57:21
48.862649,2.334093,-299.86,2009-04-27 13:57:26
48.862649,2.334065,38.48,2009-04-27 13:57:31
48.862648,2.334073,-822.66,2009-04-27 13:57:36
48.862648,2.334073,-401.11,2009-04-27 13:57:39
48.862649,2.334076,-81.36,2009-04-27 13:57:41
48.86265,2.334064,-519.18,2009-04-27 13:57:46
48.862664,2.334046,139.96,2009-04-27 13:57:51
48.862688,2.334058,278.11,2009-04-27 13:57:56
48.86271,2.334039,14.08,2009-04-27 13:58:01
48.86273,2.3339,402.45,2009-04-27 13:58:06
48.862775,2.333851,-33.54,2009-04-27 13:58:11
48.862799,2.333774,-225.47,2009-04-27 13:58:16
48.862829,2.333693,247.55,2009-04-27 13:58:21
48.862822,2.333603,105.78,2009-04-27 13:58:26
48.862796,2.333502,96.34,2009-04-27 13:58:31
48.86284,2.333427,107.95,2009-04-27 13:58:36
48.862871,2.333328,-104.87,2009-04-27 13:58:41
48.862895,2.333233,-41.4,2009-04-27 13:58:46
48.862896,2.333161,-126.9,2009-04-27 13:58:51
48.862925,2.333078,102.58,2009-04-27 13:58:56
48.86291,2.332979,-79.28,2009-04-27 13:59:01
48.862893,2.332901,167.62,2009-04-27 13:59:06
48.862909,2.33279,289.63,2009-04-27 13:59:11
48.862931,2.332711,-66.62,2009-04-27 13:59:16
48.862959,2.332641,-248.15,2009-04-27 13:59:21
48.862957,2.332592,-275.23,2009-04-27 13:59:26
48.863016,2.332487,-245.01,2009-04-27 13:59:31
48.863028,2.332377,-211.66,2009-04-27 13:59:36
48.86303,2.332357,157.28,2009-04-27 13:59:41
48.863051,2.332291,199.93,2009-04-27 13:59:46
48.863118,2.332193,138.66,2009-04-27 13:59:50
48.863139,2.332142,-81.54,2009-04-27 13:59:55
48.863133,2.3321,-136.76,2009-04-27 14:00:00
48.86313,2.33208,-136.05,2009-04-27 14:00:05
48.863123,2.332041,203.11,2009-04-27 14:00:10
48.863121,2.331898,-9.14,2009-04-27 14:00:15
48.863135,2.3319,-229.57,2009-04-27 14:00:20
48.863195,2.331849,-308.1,2009-04-27 14:00:25
48.86322,2.331801,-94.55,2009-04-27 14:00:30
48.863241,2.331803,-54.94,2009-04-27 14:00:35
48.863229,2.33176,-177.58,2009-04-27 14:00:40
48.863222,2.331723,9.15,2009-04-27 14:00:45
48.863181,2.331655,93.32,2009-04-27 14:00:50
48.863131,2.331581,-224.75,2009-04-27 14:00:55
48.863084,2.331521,-43.16,2009-04-27 14:01:00
48.863053,2.331392,81.14,2009-04-27 14:01:05
48.863023,2.331326,-58.03,2009-04-27 14:01:10
48.863017,2.331297,-364.99,2009-04-27 14:01:15
48.863038,2.331263,2.46,2009-04-27 14:01:20
48.863091,2.331246,-2.51,2009-04-27 14:01:25
48.863112,2.331292,-277.3,2009-04-27 14:01:30
48.863164,2.331342,127.03,2009-04-27 14:01:35
48.863198,2.331398,-6.71,2009-04-27 14:01:40
48.863228,2.331441,4.22,2009-04-27 14:01:45
48.863263,2.331506,444.92,2009-04-27 14:01:50
48.863316,2.331527,-183.05,2009-04-27 14:01:55
48.863323,2.331599,-209.05,2009-04-27 14:02:00
48.863266,2.331726,-68.57,2009-04-27 14:02:04
48.863315,2.331794,-471.9,2009-04-27 14:02:09
48.863349,2.331816,-416.66,2009-04-27 14:02:14
48.863392,2.331824,221.00,2009-04-27 14:02:19
48.863427,2.331889,8.34,2009-04-27 14:02:24
48.863472,2.33191,-16.07,2009-04-27 14:02:29
48.863532,2.33193,114.24,2009-04-27 14:02:34
48.863578,2.331977,-417.94,2009-04-27 14:02:39
48.863626,2.331931,96.32,2009-04-27 14:02:44
48.863663,2.33189,-87.32,2009-04-27 14:02:49
48.863703,2.331832,-735.87,2009-04-27 14:02:54
48.863743,2.331774,233.77,2009-04-27 14:02:59
48.863773,2.331744,16.83,2009-04-27 14:03:04
48.863815,2.331693,24.96,2009-04-27 14:03:09
48.86385,2.331633,-542.12,2009-04-27 14:03:14
48.863876,2.331584,344.52,2009-04-27 14:03:19
48.863886,2.331497,-22.14,2009-04-27 14:03:24
48.863906,2.33147,42.68,2009-04-27 14:03:29
48.86393,2.331439,444.72,2009-04-27 14:03:34
48.863962,2.331365,-202.34,2009-04-27 14:03:39
48.863985,2.331282,-489.07,2009-04-27 14:03:44
48.864022,2.331204,-36.93,2009-04-27 14:03:49
48.864049,2.331136,44.24,2009-04-27 14:03:54
48.864078,2.331002,214.53,2009-04-27 14:03:59
48.864109,2.33092,198.09,2009-04-27 14:04:04
48.864081,2.330895,418.5,2009-04-27 14:04:09
48.864089,2.330832,360.73,2009-04-27 14:04:14
48.864125,2.330701,-35.24,2009-04-27 14:04:18
48.864192,2.330603,240.63,2009-04-27 14:04:21
48.864205,2.330521,-432.14,2009-04-27 14:04:26
48.864236,2.330445,464.51,2009-04-27 14:04:31
48.86427,2.330391,-26.99,2009-04-27 14:04:36
48.864299,2.330318,173.7,2009-04-27 14:04:41
48.864297,2.330217,-121.98,2009-04-27 14:04:46
48.86431,2.330207,-492.89,2009-04-27 14:04:51
48.864311,2.330196,300.62,2009-04-27 14:04:56
48.864314,2.330143,-110.17,2009-04-27 14:05:01
48.86435,2.330043,39.96,2009-04-27 14:05:06
48.864376,2.329951,-359.08,2009-04-27 14:05:11
48.864376,2.329951,-476.24,2009-04-27 14:05:14
48.864383,2.32995,-182.35,2009-04-27 14:05:16
48.864405,2.329881,-186.65,2009-04-27 14:05:21
48.864431,2.329766,281.14,2009-04-27 14:05:26
48.864472,2.329665,-15.93,2009-04-27 14:05:31
48.864513,2.329559,194.59,2009-04-27 14:05:36
48.864576,2.329461,18.81,2009-04-27 14:05:41
48.864589,2.329423,167.97,2009-04-27 14:05:46
48.8646,2.329361,-0.8,2009-04-27 14:05:51
48.86461,2.329287,-24.88,2009-04-27 14:05:56
48.864656,2.329181,233.06,2009-04-27 14:06:01
48.864645,2.329115,-99.19,2009-04-27 14:06:06
48.864629,2.329082,-121.32,2009-04-27 14:06:11
48.864664,2.328954,-108.98,2009-04-27 14:06:14
48.86472,2.328837,-376.24,2009-04-27 14:06:18
48.864773,2.328724,520.31,2009-04-27 14:06:21
48.864812,2.328632,-336.4,2009-04-27 14:06:26
48.864819,2.328531,-354.06,2009-04-27 14:06:31
48.864886,2.328437,119.24,2009-04-27 14:06:34
48.864912,2.328353,-190.93,2009-04-27 14:06:39
48.864944,2.328298,-472.94,2009-04-27 14:06:44
48.864984,2.328212,120.71,2009-04-27 14:06:49
48.865013,2.328146,148.7,2009-04-27 14:06:54
48.865036,2.328079,139.19,2009-04-27 14:06:59
48.865065,2.328015,-722.37,2009-04-27 14:07:04
48.865073,2.327948,-270.83,2009-04-27 14:07:09
48.865074,2.327913,70.06,2009-04-27 14:07:14
48.865117,2.32784,396.36,2009-04-27 14:07:19
48.865175,2.327721,-86.75,2009-04-27 14:07:23
48.865243,2.32763,567.4,2009-04-27 14:07:27
48.865286,2.327506,-182.92,2009-04-27 14:07:31
48.865315,2.327477,-145.29,2009-04-27 14:07:36
48.865265,2.327382,-36.83,2009-04-27 14:07:41
48.865333,2.327447,86.25,2009-04-27 14:07:46
48.86537,2.327479,599.87,2009-04-27 14:07:51
48.865389,2.327456,-27.37,2009-04-27 14:07:56
48.865419,2.327421,25.00,2009-04-27 14:08:01
48.865428,2.327394,-17.79,2009-04-27 14:08:06
48.865392,2.327372,-130.51,2009-04-27 14:08:11
48.865392,2.327372,325.41,2009-04-27 14:08:14
48.8654,2.327365,-204.88,2009-04-27 14:08:16
48.865409,2.327367,256.56,2009-04-27 14:08:21
48.865412,2.327355,-507.05,2009-04-27 14:08:26
48.86539,2.327248,54.68,2009-04-27 14:08:31
48.865418,2.327117,-153.23,2009-04-27 14:08:36
48.865428,2.32698,-406.46,2009-04-27 14:08:41
48.865434,2.32687,-122.62,2009-04-27 14:08:46
48.865437,2.326759,535.98,2009-04-27 14:08:51
48.865503,2.326616,689.41,2009-04-27 14:08:56
48.865457,2.326488,19.6,2009-04-27 14:09:01
48.865447,2.326362,-141.15,2009-04-27 14:09:06
48.865463,2.326212,-148.92,2009-04-27 14:09:11
48.865479,2.326105,-354.79,2009-04-27 14:09:16
48.865565,2.326081,478.24,2009-04-27 14:09:21
48.865643,2.326217,192.62,2009-04-27 14:09:24
48.865709,2.326101,-66.05,2009-04-27 14:09:29
48.865724,2.326065,-263.53,2009-04-27 14:09:34
48.865712,2.325974,-94.18,2009-04-27 14:09:39
48.8657,2.325868,-75.55,2009-04-27 14:09:44
48.865753,2.325753,9.62,2009-04-27 14:09:49
48.865729,2.325675,50.3,2009-04-27 14:09:54
48.865758,2.325568,134.08,2009-04-27 14:09:59
48.865751,2.325503,-363.62,2009-04-27 14:10:04
48.865753,2.325376,89.55,2009-04-27 14:10:09
48.865788,2.325281,212.62,2009-04-27 14:10:14
48.865759,2.325272,250.47,2009-04-27 14:10:19
48.86583,2.325425,569.03,2009-04-27 14:10:22
48.865872,2.325399,-118.43,2009-04-27 14:10:27
48.865895,2.325311,30.15,2009-04-27 14:10:32
48.865908,2.325241,170.41,2009-04-27 14:10:37
48.865908,2.325241,150.98,2009-04-27 14:10:40
48.865906,2.325239,-117.75,2009-04-27 14:10:42
48.865882,2.325157,471.48,2009-04-27 14:10:47
48.865922,2.325063,179.87,2009-04-27 14:10:52
48.86589,2.324997,-595.53,2009-04-27 14:10:57
48.865935,2.324913,-94.9,2009-04-27 14:11:02
48.86596,2.32484,58.78,2009-04-27 14:11:07
48.865984,2.324745,-449.02,2009-04-27 14:11:12
48.865982,2.324735,-240.21,2009-04-27 14:11:17
48.865996,2.324675,486.4,2009-04-27 14:11:22
48.866038,2.324477,-113.3,2009-04-27 14:11:27
48.866066,2.324351,-18.66,2009-04-27 14:11:32
48.866107,2.32424,-5.83,2009-04-27 14:11:37
48.866127,2.32413,-212.92,2009-04-27 14:11:42
48.866157,2.324036,47.28,2009-04-27 14:11:47
48.866183,2.323977,354.09,2009-04-27 14:11:52
48.866173,2.323925,-400.48,2009-04-27 14:11:57
48.866168,2.323892,-242.47,2009-04-27 14:12:02
48.866213,2.323971,-142.92,2009-04-27 14:12:07
48.866177,2.323953,-356.96,2009-04-27 14:12:12
48.866264,2.323807,515.74,2009-04-27 14:12:13
48.86635,2.323631,-63.5,2009-04-27 14:12:15
48.866393,2.323503,-151.4,2009-04-27 14:12:18
48.866415,2.323354,-347.8,2009-04-27 14:12:23
48.866436,2.323225,-109.94,2009-04-27 14:12:28
48.866471,2.323121,-501.17,2009-04-27 14:12:33
48.866473,2.323068,300.26,2009-04-27 14:12:38
48.866473,2.323068,-153.99,2009-04-27 14:12:41
48.866466,2.323064,-206.07,2009-04-27 14:12:43
48.866443,2.323018,-133.57,2009-04-27 14:12:48
48.866465,2.323007,301.31,2009-04-27 14:12:53
48.866458,2.322979,-100.86,2009-04-27 14:12:58
48.866436,2.322959,-213.52,2009-04-27 14:13:03
48.86641,2.322923,200.07,2009-04-27 14:13:08
48.866393,2.322846,143.12,2009-04-27 14:13:13
48.8664,2.322742,97.9,2009-04-27 14:13:18
48.866475,2.322658,-46.93,2009-04-27 14:13:23
48.866531,2.322521,-385.52,2009-04-27 14:13:28
48.866588,2.322406,-43.75,2009-04-27 14:13:33
48.866634,2.322352,98.73,2009-04-27 14:13:38
48.866676,2.322246,74.45,2009-04-27 14:13:43
48.86672,2.32216,-173.59,2009-04-27 14:13:48
48.86678,2.322078,-87.33,2009-04-27 14:13:53
48.866832,2.322031,164.02,2009-04-27 14:13:58
48.866736,2.321973,-181.73,2009-04-27 14:14:02
48.866648,2.321968,254.65,2009-04-27 14:14:07
48.866592,2.321985,-394.4,2009-04-27 14:14:12
48.866557,2.322037,161.14,2009-04-27 14:14:17
48.866518,2.322075,51.67,2009-04-27 14:14:22
48.866489,2.322079,219.53,2009-04-27 14:14:27
48.866424,2.322077,57.09,2009-04-27 14:14:32
48.86638,2.32205,-39.93,2009-04-27 14:14:37
48.86638,2.32205,166.59,2009-04-27 14:14:40
48.866382,2.322054,-242.19,2009-04-27 14:14:42
48.866363,2.322068,-105.11,2009-04-27 14:14:47
48.866319,2.322134,369.32,2009-04-27 14:14:52
48.866279,2.322185,-259.57,2009-04-27 14:14:57
48.86622,2.322248,175.59,2009-04-27 14:15:02
48.866002,2.322346,-444.21,2009-04-27 14:18:32
48.865951,2.322337,-104.73,2009-04-27 14:18:37
48.865942,2.322333,-50.55,2009-04-27 14:18:42
48.865925,2.322351,-210.71,2009-04-27 14:18:47
48.865904,2.322348,-307.83,2009-04-27 14:18:52
48.865869,2.322339,1.67,2009-04-27 14:18:57
48.865822,2.322348,204.78,2009-04-27 14:19:02
48.865791,2.322311,-145.19,2009-04-27 14:19:07
48.865767,2.322256,-436.58,2009-04-27 14:19:12
48.865758,2.322205,121.23,2009-04-27 14:19:17
48.865735,2.322156,131.52,2009-04-27 14:19:22
48.865697,2.322123,62.59,2009-04-27 14:19:27
48.865673,2.322111,-74.59,2009-04-27 14:19:32
48.865648,2.322119,50.87,2009-04-27 14:19:37
48.865628,2.322109,-95.81,2009-04-27 14:19:42
