X,Y,Date (UTC),Time (UTC),Latitude,Longitude,field_5
1631792.672507284209132,225567.711187622859143,17-Jan-2009,21:34:00,47.60841667,-122.3273,
1631763.537059107329696,225550.034941348771099,17-Jan-2009,21:34:01,47.60836667,-122.3274167,
1631734.426219308050349,225532.358261106099235,17-Jan-2009,21:34:02,47.60831667,-122.3275333,
1631701.171959510305896,225514.762059640779626,17-Jan-2009,21:34:03,47.60826667,-122.3276667,
1631667.942300475900993,225497.165437672403641,17-Jan-2009,21:34:04,47.60821667,-122.3278,
1631634.712579329730943,225479.56887394055957,17-Jan-2009,21:34:05,47.60816667,-122.3279333,
1631597.364081979496405,225462.052346275129821,17-Jan-2009,21:34:06,47.60811667,-122.3280833,
1631568.110223573865369,225438.296898375934688,17-Jan-2009,21:34:07,47.60805,-122.3282,
1631538.974365657893941,225420.620997164805885,17-Jan-2009,21:34:08,47.608,-122.3283167,
1631501.625662436243147,225403.104658064665273,17-Jan-2009,21:34:09,47.60795,-122.3284667,
1631468.395620211493224,225385.508385777880903,17-Jan-2009,21:34:10,47.6079,-122.3286,
1631435.165515881264582,225367.91217172294273,17-Jan-2009,21:34:11,47.60785,-122.3287333,
1631401.910686346236616,225350.316495064558694,17-Jan-2009,21:34:12,47.6078,-122.3288667,
1631372.799199989065528,225332.640370023756986,17-Jan-2009,21:34:13,47.60775,-122.3289833,
1631343.66299605416134,225314.964768928010017,17-Jan-2009,21:34:14,47.6077,-122.3291,
1631322.764237433904782,225297.129135003779083,17-Jan-2009,21:34:15,47.60765,-122.3291833,
1631306.077677536988631,225285.293461432855111,17-Jan-2009,21:34:16,47.60761667,-122.32925,
1631293.509781037457287,225273.374110881064553,17-Jan-2009,21:34:17,47.60758333,-122.3293,
1631280.941939766285941,225261.4584156407509,17-Jan-2009,21:34:18,47.60755,-122.32935,
1631272.610929957125336,225255.538532280013897,17-Jan-2009,21:34:19,47.60753333,-122.3293833,
1631268.492171008139849,225255.618581516901031,17-Jan-2009,21:34:20,47.60753333,-122.3294,
1631268.492171008139849,225255.618581516901031,17-Jan-2009,21:34:21,47.60753333,-122.3294,
1631272.610929957125336,225255.538532280013897,17-Jan-2009,21:34:22,47.60753333,-122.3293833,
1631272.610929957125336,225255.538532280013897,17-Jan-2009,21:34:23,47.60753333,-122.3293833,
1631272.610929957125336,225255.538532280013897,17-Jan-2009,21:34:24,47.60753333,-122.3293833,
1631272.610929957125336,225255.538532280013897,17-Jan-2009,21:34:25,47.60753333,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:26,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:27,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:28,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:29,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:30,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:31,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:32,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:33,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:34,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:35,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:36,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:37,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:38,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:39,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:40,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:41,47.60751667,-122.3293833,
1631272.492843105457723,225249.462679466756526,17-Jan-2009,21:34:42,47.60751667,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:43,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:44,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:45,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:46,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:47,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:48,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:49,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:50,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:51,47.6075,-122.3293833,
1631272.374685374088585,225243.383179698721506,17-Jan-2009,21:34:52,47.6075,-122.3293833,
1631264.019001854583621,225237.463779447571142,17-Jan-2009,21:34:53,47.60748333,-122.3294167,
1631251.569283109158278,225231.627603416098282,17-Jan-2009,21:34:54,47.60746667,-122.3294667,
1631239.119485738920048,225225.787788577436004,17-Jan-2009,21:34:55,47.60745,-122.3295167,
1631222.457474574213848,225213.951709253626177,17-Jan-2009,21:34:56,47.60741667,-122.3295833,
1631201.77011802745983,225208.27204008057015,17-Jan-2009,21:34:57,47.6074,-122.3296667,
1631180.989296214422211,225196.516061808797531,17-Jan-2009,21:34:58,47.60736667,-122.32975,
1631160.326570899458602,225190.835958381474484,17-Jan-2009,21:34:59,47.60735,-122.3298333,
1631143.639816111186519,225179.000427793915151,17-Jan-2009,21:35:00,47.60731667,-122.3299,
1631127.071173440897837,225173.240763745357981,17-Jan-2009,21:35:01,47.6073,-122.3299667,
1631110.409045653883368,225161.404782884870656,17-Jan-2009,21:35:02,47.60726667,-122.3300333,
1631089.721596559742466,225155.725235911610071,17-Jan-2009,21:35:03,47.60725,-122.3301167,
1631073.05942989885807,225143.889287862170022,17-Jan-2009,21:35:04,47.60721667,-122.3301833,
1631052.253722396213561,225132.130283285281621,17-Jan-2009,21:35:05,47.60718333,-122.3302667,
1631035.591511594131589,225120.294368172297254,17-Jan-2009,21:35:06,47.60715,-122.3303333,
1631019.022783772321418,225114.534798514388967,17-Jan-2009,21:35:07,47.60713333,-122.3304,
1631002.335873243398964,225102.699392291891854,17-Jan-2009,21:35:08,47.6071,-122.3304667,
1630985.79178304458037,225096.939371970744105,17-Jan-2009,21:35:09,47.60708333,-122.3305333,
1630973.223632155219093,225085.023880766122602,17-Jan-2009,21:35:10,47.60705,-122.3305833,
1630956.536667067557573,225073.188514851761283,17-Jan-2009,21:35:11,47.60701667,-122.33065,
1630939.849610226461664,225061.349516660848167,17-Jan-2009,21:35:12,47.60698333,-122.3307167,
1630923.305535416351631,225055.593197823036462,17-Jan-2009,21:35:13,47.60696667,-122.3307833,
1630902.499637310858816,225043.834357559215277,17-Jan-2009,21:35:14,47.60693333,-122.3308667,
1630881.718447740189731,225032.078707262960961,17-Jan-2009,21:35:15,47.6069,-122.33095,
1630865.031378779793158,225020.243421888182638,17-Jan-2009,21:35:16,47.60686667,-122.3310167,
1630852.463030678685755,225008.324363794381497,17-Jan-2009,21:35:17,47.60683333,-122.3310667,
1630835.800586233148351,224996.48862427379936,17-Jan-2009,21:35:18,47.6068,-122.3311333,
1630819.113457445288077,224984.653379323281115,17-Jan-2009,21:35:19,47.60676667,-122.3312,
1630806.663362504448742,224978.813848397723632,17-Jan-2009,21:35:20,47.60675,-122.33125,
1630794.213259819895029,224972.974325643037446,17-Jan-2009,21:35:21,47.60673333,-122.3313,
1630785.882041943026707,224967.058303134923335,17-Jan-2009,21:35:22,47.60671667,-122.3313333,
1630777.526084286160767,224961.13911729506799,17-Jan-2009,21:35:23,47.6067,-122.3313667,
1630773.431925034383312,224961.218794019892812,17-Jan-2009,21:35:24,47.6067,-122.3313833,
1630773.431925034383312,224961.218794019892812,17-Jan-2009,21:35:25,47.6067,-122.3313833,
1630769.31310217641294,224961.298951617063722,17-Jan-2009,21:35:26,47.6067,-122.3314,
1630769.31310217641294,224961.298951617063722,17-Jan-2009,21:35:27,47.6067,-122.3314,
1630765.31259780889377,224967.458606554515427,17-Jan-2009,21:35:28,47.60671667,-122.3314167,
1630765.31259780889377,224967.458606554515427,17-Jan-2009,21:35:29,47.60671667,-122.3314167,
1630761.218439914053306,224967.538285913935397,17-Jan-2009,21:35:30,47.60671667,-122.3314333,
1630757.09961844002828,224967.618446161883185,17-Jan-2009,21:35:31,47.60671667,-122.33145,
1630757.09961844002828,224967.618446161883185,17-Jan-2009,21:35:32,47.60671667,-122.33145,
1630757.217868553940207,224973.69429559254786,17-Jan-2009,21:35:33,47.60673333,-122.33145,
1630757.217868553940207,224973.69429559254786,17-Jan-2009,21:35:34,47.60673333,-122.33145,
1630757.336189651396126,224979.773791989602614,17-Jan-2009,21:35:35,47.60675,-122.33145,
1630757.336189651396126,224979.773791989602614,17-Jan-2009,21:35:36,47.60675,-122.33145,
1630757.336189651396126,224979.773791989602614,17-Jan-2009,21:35:37,47.60675,-122.33145,
1630757.454510742565617,224985.853288384299958,17-Jan-2009,21:35:38,47.60676667,-122.33145,
1630757.454510742565617,224985.853288384299958,17-Jan-2009,21:35:39,47.60676667,-122.33145,
1630757.454510742565617,224985.853288384299958,17-Jan-2009,21:35:40,47.60676667,-122.33145,
1630757.454510742565617,224985.853288384299958,17-Jan-2009,21:35:41,47.60676667,-122.33145,
1630757.454510742565617,224985.853288384299958,17-Jan-2009,21:35:42,47.60676667,-122.33145,
1630757.572760856710374,224991.929137819592142,17-Jan-2009,21:35:43,47.60678333,-122.33145,
1630753.453944674925879,224992.009298855118686,17-Jan-2009,21:35:44,47.60678333,-122.3314667,
1630753.453944674925879,224992.009298855118686,17-Jan-2009,21:35:45,47.60678333,-122.3314667,
1630753.453944674925879,224992.009298855118686,17-Jan-2009,21:35:46,47.60678333,-122.3314667,
1630749.478115810314193,224998.168477120663738,17-Jan-2009,21:35:47,47.6068,-122.3314833,
1630749.478115810314193,224998.168477120663738,17-Jan-2009,21:35:48,47.6068,-122.3314833,
1630749.478115810314193,224998.168477120663738,17-Jan-2009,21:35:49,47.6068,-122.3314833,
1630745.359300982672721,224998.248639912577346,17-Jan-2009,21:35:50,47.6068,-122.3315,
1630745.359300982672721,224998.248639912577346,17-Jan-2009,21:35:51,47.6068,-122.3315,
1630745.47762603010051,225004.32813623524271,17-Jan-2009,21:35:52,47.60681667,-122.3315,
1630745.47762603010051,225004.32813623524271,17-Jan-2009,21:35:53,47.60681667,-122.3315,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:54,47.60681667,-122.3315167,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:55,47.60681667,-122.3315167,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:56,47.60681667,-122.3315167,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:57,47.60681667,-122.3315167,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:58,47.60681667,-122.3315167,
1630741.358812538906932,225004.40829989608028,17-Jan-2009,21:35:59,47.60681667,-122.3315167,
1630737.382919317111373,225010.56383372755954,17-Jan-2009,21:36:00,47.60683333,-122.3315333,
1630737.382919317111373,225010.56383372755954,17-Jan-2009,21:36:01,47.60683333,-122.3315333,
1630733.264107185415924,225010.643999140098458,17-Jan-2009,21:36:02,47.60683333,-122.33155,
1630729.145295065129176,225010.724165447056293,17-Jan-2009,21:36:03,47.60683333,-122.3315667,
1630729.145295065129176,225010.724165447056293,17-Jan-2009,21:36:04,47.60683333,-122.3315667,
1630725.169478136580437,225016.883348800474778,17-Jan-2009,21:36:05,47.60685,-122.3315833,
1630721.050667382776737,225016.963516870775493,17-Jan-2009,21:36:06,47.60685,-122.3316,
1630721.050667382776737,225016.963516870775493,17-Jan-2009,21:36:07,47.60685,-122.3316,
1630717.050190899521112,225023.123181972361635,17-Jan-2009,21:36:08,47.60686667,-122.3316167,
1630717.168454186758026,225029.199031154421391,17-Jan-2009,21:36:09,47.60688333,-122.3316167,
1630717.168454186758026,225029.199031154421391,17-Jan-2009,21:36:10,47.60688333,-122.3316167,
1630721.169000329682603,225023.043013037822675,17-Jan-2009,21:36:11,47.60686667,-122.3316,
1630725.406070414697751,225029.038694235525327,17-Jan-2009,21:36:12,47.60688333,-122.3315833,
1630729.500215037725866,225028.959007160621695,17-Jan-2009,21:36:13,47.60688333,-122.3315667,
1630733.737352192169055,225034.958337187970756,17-Jan-2009,21:36:14,47.6069,-122.33155,
1630733.737352192169055,225034.958337187970756,17-Jan-2009,21:36:15,47.6069,-122.33155,
1630729.61854535411112,225035.038503392715938,17-Jan-2009,21:36:16,47.6069,-122.3315667,
1630725.406070414697751,225029.038694235525327,17-Jan-2009,21:36:17,47.60688333,-122.3315833,
1630721.405595245305449,225035.198358428722713,17-Jan-2009,21:36:18,47.6069,-122.3316,
1630721.405595245305449,225035.198358428722713,17-Jan-2009,21:36:19,47.6069,-122.3316,
1630712.601109265116975,225004.968030344578438,17-Jan-2009,21:36:20,47.60681667,-122.3316333,
1630712.364438103977591,224992.809038117382443,17-Jan-2009,21:36:21,47.60678333,-122.3316333,
1630712.127837922424078,224980.653692872845568,17-Jan-2009,21:36:22,47.60675,-122.3316333,
1630715.98539542243816,224968.4186576284701,17-Jan-2009,21:36:23,47.60671667,-122.3316167,
1630719.749288866994902,224950.103646975650918,17-Jan-2009,21:36:24,47.60666667,-122.3316,
1630719.512622967129573,224937.944654685765272,17-Jan-2009,21:36:25,47.60663333,-122.3316,
1630715.038863233290613,224919.789982617658097,17-Jan-2009,21:36:26,47.60658333,-122.3316167,
1630710.708094881847501,224907.714327630819753,17-Jan-2009,21:36:27,47.60655,-122.3316333,
1630710.589759298134595,224901.634831554401899,17-Jan-2009,21:36:28,47.60653333,-122.3316333,
1630706.234320685500279,224889.559657669888111,17-Jan-2009,21:36:29,47.6065,-122.33165,
1630706.115983789088205,224883.480161628278438,17-Jan-2009,21:36:30,47.60648333,-122.33165,
1630705.997717872960493,224877.404312553117052,17-Jan-2009,21:36:31,47.60646667,-122.33165,
1630701.878876821603626,224877.484484798274934,17-Jan-2009,21:36:32,47.60646667,-122.3316667,
1630697.666359980357811,224871.484681862697471,17-Jan-2009,21:36:33,47.60645,-122.3316833,
1630689.310333153465763,224865.565534930035938,17-Jan-2009,21:36:34,47.60643333,-122.3317167,
1630685.216153268236667,224865.645230693800841,17-Jan-2009,21:36:35,47.60643333,-122.3317333,
1630685.097880775807425,224859.569381760316901,17-Jan-2009,21:36:36,47.60641667,-122.3317333,
1630680.979035854106769,224859.649558538105339,17-Jan-2009,21:36:37,47.60641667,-122.33175,
1630672.647662366740406,224853.729938848235179,17-Jan-2009,21:36:38,47.6064,-122.3317833,
1630668.528816177975386,224853.810118327935925,17-Jan-2009,21:36:39,47.6064,-122.3318,
1630664.409970006672665,224853.890298706712201,17-Jan-2009,21:36:40,47.6064,-122.3318167,
1630660.315787596860901,224853.969999844121048,17-Jan-2009,21:36:41,47.6064,-122.3318333,
1630660.315787596860901,224853.969999844121048,17-Jan-2009,21:36:42,47.6064,-122.3318333,
1630656.196941460249946,224854.050182004837552,17-Jan-2009,21:36:43,47.6064,-122.33185,
1630652.078095347154886,224854.130365057673771,17-Jan-2009,21:36:44,47.6064,-122.3318667,
1630639.509575876174495,224842.215095171297435,17-Jan-2009,21:36:45,47.60636667,-122.3319167,
1630635.415390948299319,224842.294801684678532,17-Jan-2009,21:36:46,47.60636667,-122.3319333,
1630627.05933169205673,224836.375682184763718,17-Jan-2009,21:36:47,47.60635,-122.3319667,
1630626.940969752846286,224830.296186661260435,17-Jan-2009,21:36:48,47.60633333,-122.3319667,
1630622.846782254055142,224830.375895885867067,17-Jan-2009,21:36:49,47.60633333,-122.3319833,
1630618.60963743715547,224824.380237676552497,17-Jan-2009,21:36:50,47.60631667,-122.332,
1630614.372418984305114,224818.380933451058809,17-Jan-2009,21:36:51,47.6063,-122.3320167,
1630610.278228909475729,224818.460645391547587,17-Jan-2009,21:36:52,47.6063,-122.3320333,
1630610.15986170899123,224812.381149984197691,17-Jan-2009,21:36:53,47.60628333,-122.3320333,
1630610.15986170899123,224812.381149984197691,17-Jan-2009,21:36:54,47.60628333,-122.3320333,
1630610.041565519524738,224806.305301540938672,17-Jan-2009,21:36:55,47.60626667,-122.3320333,
1630610.041565519524738,224806.305301540938672,17-Jan-2009,21:36:56,47.60626667,-122.3320333,
1630610.041565519524738,224806.305301540938672,17-Jan-2009,21:36:57,47.60626667,-122.3320333,
1630605.804340514121577,224800.30599924371927,17-Jan-2009,21:36:58,47.60625,-122.33205,
1630564.808136553270742,224807.186033756326651,17-Jan-2009,21:36:59,47.60626667,-122.3322167,
1630552.476231532171369,224807.426164837233955,17-Jan-2009,21:37:00,47.60626667,-122.3322667,
1630548.618742007762194,224819.661233183054719,17-Jan-2009,21:37:01,47.6063,-122.3322833,
1630548.618742007762194,224819.661233183054719,17-Jan-2009,21:37:02,47.6063,-122.3322833,
1630523.954948338447139,224820.141524383041542,17-Jan-2009,21:37:03,47.6063,-122.3323833,
1630519.954491048119962,224826.301230970566394,17-Jan-2009,21:37:04,47.60631667,-122.3324,
1630515.953965384280309,224832.457291425816948,17-Jan-2009,21:37:05,47.60633333,-122.3324167,
1630520.191212393343449,224838.456573664239841,17-Jan-2009,21:37:06,47.60635,-122.3324,
1630516.309086879948154,224850.692128887894796,17-Jan-2009,21:37:07,47.60638333,-122.3324167,
1630508.332857230212539,224863.011065802304074,17-Jan-2009,21:37:08,47.60641667,-122.33245,
1630492.000478752655908,224869.407299063779647,17-Jan-2009,21:37:09,47.60643333,-122.3325167,
1630479.905432911589742,224881.806466589972842,17-Jan-2009,21:37:10,47.60646667,-122.3325667,
1630463.597743662307039,224888.202243912062841,17-Jan-2009,21:37:11,47.60648333,-122.3326333,
1630451.502728472929448,224900.601429533970077,17-Jan-2009,21:37:12,47.60651667,-122.3326833,
1630418.601368236588314,224901.242313394410303,17-Jan-2009,21:37:13,47.60651667,-122.3328167,
1630398.05651642777957,224901.642534408892971,17-Jan-2009,21:37:14,47.60651667,-122.3329,
1630377.630036286311224,224908.118624636350432,17-Jan-2009,21:37:15,47.60653333,-122.3329833,
1630361.179362557129934,224908.439123457908863,17-Jan-2009,21:37:16,47.60653333,-122.33305,
1630348.847523357952014,224908.679386795905884,17-Jan-2009,21:37:17,47.60653333,-122.3331,
1630336.397299895295873,224902.843811443570303,17-Jan-2009,21:37:18,47.60651667,-122.33315,
1630327.947376347146928,224890.844849438173696,17-Jan-2009,21:37:19,47.60648333,-122.3331833,
1630327.947376347146928,224890.844849438173696,17-Jan-2009,21:37:20,47.60648333,-122.3331833,
1630323.946997639955953,224897.004597300314344,17-Jan-2009,21:37:21,47.6065,-122.3332,
1630319.828160848468542,224897.08485244543408,17-Jan-2009,21:37:22,47.6065,-122.3332167,
1630315.733987769111991,224897.164627905440284,17-Jan-2009,21:37:23,47.6065,-122.3332333,
1630315.733987769111991,224897.164627905440284,17-Jan-2009,21:37:24,47.6065,-122.3332333,
1630315.852449820609763,224903.244121442578034,17-Jan-2009,21:37:25,47.60651667,-122.3332333,
1630320.065011274302378,224909.240192604396725,17-Jan-2009,21:37:26,47.60653333,-122.3332167,
1630320.183472014730796,224915.319686171744252,17-Jan-2009,21:37:27,47.60655,-122.3332167,
1630320.301932755159214,224921.399179739062674,17-Jan-2009,21:37:28,47.60656667,-122.3332167,
1630324.420764270471409,224921.318924700812204,17-Jan-2009,21:37:29,47.60656667,-122.3332,
1630324.539152631536126,224927.394771334307734,17-Jan-2009,21:37:30,47.60658333,-122.3332,
1630328.657982839737087,224927.314517211401835,17-Jan-2009,21:37:31,47.60658333,-122.3331833,
1630328.657982839737087,224927.314517211401835,17-Jan-2009,21:37:32,47.60658333,-122.3331833,
1630328.776440941495821,224933.394010836811503,17-Jan-2009,21:37:33,47.6066,-122.3331833,
1630328.776440941495821,224933.394010836811503,17-Jan-2009,21:37:34,47.6066,-122.3331833,
1630332.870606206357479,224933.314238194900099,17-Jan-2009,21:37:35,47.6066,-122.3331667,
1630332.870606206357479,224933.314238194900099,17-Jan-2009,21:37:36,47.6066,-122.3331667,
1630332.989062997279689,224939.393731850461336,17-Jan-2009,21:37:37,47.60661667,-122.3331667,
1630332.989062997279689,224939.393731850461336,17-Jan-2009,21:37:38,47.60661667,-122.3331667,
1630349.202806854853407,224926.914221091399668,17-Jan-2009,21:37:39,47.60658333,-122.3331,
1630349.202806854853407,224926.914221091399668,17-Jan-2009,21:37:40,47.60658333,-122.3331,
1630349.202806854853407,224926.914221091399668,17-Jan-2009,21:37:41,47.60658333,-122.3331,
1630349.202806854853407,224926.914221091399668,17-Jan-2009,21:37:42,47.60658333,-122.3331,
1630345.08397654700093,224926.994470749050379,17-Jan-2009,21:37:43,47.60658333,-122.3331167,
1630340.98980992520228,224927.074240761081455,17-Jan-2009,21:37:44,47.60658333,-122.3331333,
1630332.870606206357479,224933.314238194900099,17-Jan-2009,21:37:45,47.6066,-122.3331667,
1630329.013286085799336,224945.549351128196577,17-Jan-2009,21:37:46,47.60663333,-122.3331833,
1630316.799933067755774,224951.869128910126165,17-Jan-2009,21:37:47,47.60665,-122.3332333,
1630304.112795150605962,224933.874587613361655,17-Jan-2009,21:37:48,47.6066,-122.3332833,
1630291.780972483335063,224934.114888023177627,17-Jan-2009,21:37:49,47.6066,-122.3333333,
1630283.66178763192147,224940.35490649388521,17-Jan-2009,21:37:50,47.60661667,-122.3333667,
1630275.567200687946752,224946.590800836100243,17-Jan-2009,21:37:51,47.60663333,-122.3334,
1630263.472344659967348,224958.990106211422244,17-Jan-2009,21:37:52,47.60666667,-122.33345,
1630259.708891757996753,224977.305207073048223,17-Jan-2009,21:37:53,47.60671667,-122.3334667,
1630251.732811848400161,224989.620604777359404,17-Jan-2009,21:37:54,47.60675,-122.3335,
1630251.732811848400161,224989.620604777359404,17-Jan-2009,21:37:55,47.60675,-122.3335,
1630239.63792851800099,225002.016278366325423,17-Jan-2009,21:37:56,47.60678333,-122.33355,
1630231.543453835416585,225008.255838442011736,17-Jan-2009,21:37:57,47.6068,-122.3335833,
1630219.567089462885633,225026.731017834768863,17-Jan-2009,21:37:58,47.60685,-122.3336333,
1630207.472251327941194,225039.126711907651043,17-Jan-2009,21:37:59,47.60688333,-122.3336833,
1630195.495930731296539,225057.601906487427186,17-Jan-2009,21:38:00,47.60693333,-122.3337333,
1630183.519634009571746,225076.077108617639169,17-Jan-2009,21:38:01,47.60698333,-122.3337833,
1630171.543361138552427,225094.552318307687528,17-Jan-2009,21:38:02,47.60703333,-122.3338333,
1630163.661238629603758,225112.947726443147985,17-Jan-2009,21:38:03,47.60708333,-122.3338667,
1630147.709404389606789,225137.582252872787649,17-Jan-2009,21:38:04,47.60715,-122.3339333,
1630135.851728411857039,225162.136977603804553,17-Jan-2009,21:38:05,47.60721667,-122.3339833,
1630119.875239209504798,225186.768361273920164,17-Jan-2009,21:38:06,47.60728333,-122.33405,
1630108.017632101196796,225211.323103401256958,17-Jan-2009,21:38:07,47.60735,-122.3341,
1630088.065659635933116,225242.113827219873201,17-Jan-2009,21:38:08,47.60743333,-122.3341833,
1630067.970617616781965,225266.829207835864509,17-Jan-2009,21:38:09,47.6075,-122.3342667,
1630006.905263379914686,225298.421720717742573,17-Jan-2009,21:38:10,47.60758333,-122.3345167,
1629994.929308937396854,225316.897041827789508,17-Jan-2009,21:38:11,47.60763333,-122.3345667,
1629978.977872600080445,225341.531710037437733,17-Jan-2009,21:38:12,47.6077,-122.3346333,
1629971.451701956801116,225378.162025485304184,17-Jan-2009,21:38:13,47.6078,-122.3346667,
1629959.712922405917197,225408.792704747727839,17-Jan-2009,21:38:14,47.60788333,-122.3347167,
1629951.855808814521879,225427.187719824549276,17-Jan-2009,21:38:15,47.60793333,-122.33475,
1629939.761478636180982,225439.587231393845286,17-Jan-2009,21:38:16,47.60796667,-122.3348,
1629919.810029993532225,225470.378132054698654,17-Jan-2009,21:38:17,47.60805,-122.3348833,
1629903.83416372933425,225495.013344526058063,17-Jan-2009,21:38:18,47.60811667,-122.33495,
1629895.977142780087888,225513.408382753870683,17-Jan-2009,21:38:19,47.60816667,-122.3349833,
1629884.119971911655739,225537.959617817716207,17-Jan-2009,21:38:20,47.60823333,-122.3350333,
1629876.238326469203457,225556.35514536278788,17-Jan-2009,21:38:21,47.60828333,-122.3350667,
1629872.500049396650866,225574.669841997965705,17-Jan-2009,21:38:22,47.60833333,-122.3350833,
1629868.97433663951233,225605.144002211978659,17-Jan-2009,21:38:23,47.60841667,-122.3351,
1629861.117398928618059,225623.539054906548699,17-Jan-2009,21:38:24,47.60846667,-122.3351333,
1629853.23581435251981,225641.934592027973849,17-Jan-2009,21:38:25,47.60851667,-122.3351667,
1629845.378908389713615,225660.32965124619659,17-Jan-2009,21:38:26,47.60856667,-122.3352,
1629837.52201828872785,225678.724713714647805,17-Jan-2009,21:38:27,47.60861667,-122.3352333,
1629837.877807565266266,225696.959538724215236,17-Jan-2009,21:38:28,47.60866667,-122.3352333,
1629830.233452992746606,225727.51041979380534,17-Jan-2009,21:38:29,47.60875,-122.3352667,
1629822.376607789890841,225745.905488562886603,17-Jan-2009,21:38:30,47.6088,-122.3353,
1629814.519778449088335,225764.300560586765641,17-Jan-2009,21:38:31,47.60885,-122.3353333,
1629802.662952484795824,225788.855493607319659,17-Jan-2009,21:38:32,47.60891667,-122.3353833,
1629786.924723864067346,225825.646138525800779,17-Jan-2009,21:38:33,47.60901667,-122.33545,
1629771.067916218191385,225856.357306237187004,17-Jan-2009,21:38:34,47.6091,-122.3355167,
1629751.354500423884019,225899.307364634732949,17-Jan-2009,21:38:35,47.60921667,-122.3356,
1629727.75981028820388,225954.493160141922999,17-Jan-2009,21:38:36,47.60936667,-122.3357,
1629700.046667830320075,226009.759374521847349,17-Jan-2009,21:38:37,47.60951667,-122.3358167,
1629680.214911298127845,226046.630017036339268,17-Jan-2009,21:38:38,47.60961667,-122.3359,
1629660.501842436147854,226089.576522937219124,17-Jan-2009,21:38:39,47.60973333,-122.3359833,
1629639.696314659202471,226077.822713199915597,17-Jan-2009,21:38:40,47.6097,-122.3360667,
1629623.627320143161342,226096.378190689720213,17-Jan-2009,21:38:41,47.60975,-122.3361333,
1629607.414998804917559,226108.854673984402325,17-Jan-2009,21:38:42,47.60978333,-122.3362,
1629591.321400669403374,226127.410660306661157,17-Jan-2009,21:38:43,47.60983333,-122.3362667,
1629575.252496498404071,226145.966178736503934,17-Jan-2009,21:38:44,47.60988333,-122.3363333,
1629563.158883911790326,226158.365930228494108,17-Jan-2009,21:38:45,47.60991667,-122.3363833,
1629559.396386892767623,226176.681170300609665,17-Jan-2009,21:38:46,47.60996667,-122.3364,
1629547.540095021249726,226201.232615812332369,17-Jan-2009,21:38:47,47.61003333,-122.33645,
1629527.115374073153362,226207.713267614599317,17-Jan-2009,21:38:48,47.61005,-122.3365333,
1629511.259325817460194,226238.424652434536256,17-Jan-2009,21:38:49,47.61013333,-122.3366,
1629483.191113338805735,226275.456364348821808,17-Jan-2009,21:38:50,47.61023333,-122.3367167,
1629463.122654591454193,226300.171903602167731,17-Jan-2009,21:38:51,47.6103,-122.3368,
1629447.14811387960799,226324.807500550203258,17-Jan-2009,21:38:52,47.61036667,-122.3368667,
1629435.292065820423886,226349.359016191010596,17-Jan-2009,21:38:53,47.61043333,-122.3369167,
1629419.223507958929986,226367.914666689757723,17-Jan-2009,21:38:54,47.61048333,-122.3369833,
